Gene(s)	circID	combo	predictor	geneID	no_parent_regressed	parent_regressed	delta_parent	no_parent_regressed_rank	parent_regressed_rank	Exon1	Exon2	Strand	SpliceType	molecule__cRNA	cis_trans__cRNA	mean_beta__cRNA	max_beta__cRNA	min_beta__cRNA	sd_beta__cRNA	lower_beta__cRNA	middle_beta__cRNA	upper_beta__cRNA	num_SNP_feature__cRNA	num_feature__cRNA	average_SNP_position__cRNA	SNP_chr__cRNA	molecule__mRNA	cis_trans__mRNA	mean_beta__mRNA	max_beta__mRNA	min_beta__mRNA	sd_beta__mRNA	lower_beta__mRNA	middle_beta__mRNA	upper_beta__mRNA	num_SNP_feature__mRNA	num_feature__mRNA	average_SNP_position__mRNA	SNP_chr__mRNA	common_or_uncommon	opposite_QTL_effect	mRNA	cRNA	trait	mRNA_mlog10_pval	cRNA_mlog10_pval	method	is_cRNA_coloc_greater
BPTF	chr17:65887960-65890281	chr17:65887960-65890281_ImmCellRatio_T_NKcell_Ratio	ImmCellRatio_T_NKcell_Ratio	BPTF	-0.100193404834582	-0.0928149225073029	-0.00737848232727874	1	1	1	7	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.50398059	0.02332728	UC	0.297586189384274	1.63213589771965	MetaXCan	yes
BPTF	chr17:65887960-65890281	chr17:65887960-65890281_ImmCellRatio_T_NKcell_Ratio	ImmCellRatio_T_NKcell_Ratio	BPTF	-0.100193404834582	-0.0928149225073029	-0.00737848232727874	1	1	1	7	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93513335	0.01922396	IBD	0.0291264543256031	1.7161571458557	MetaXCan	yes
BPTF	chr17:65941525-65944422	chr17:65941525-65944422_IBD_severity_3levels.yMild_IBD	IBD_severity_3levels.yMild_IBD	BPTF	NA	0.0417089986236337	NA	NA	10	2	23	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.50398059	0.02332728	UC	0.297586189384274	1.63213589771965	MetaXCan	yes
BPTF	chr17:65941525-65944422	chr17:65941525-65944422_IBD_severity_3levels.yMild_IBD	IBD_severity_3levels.yMild_IBD	BPTF	NA	0.0417089986236337	NA	NA	10	2	23	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93513335	0.01922396	IBD	0.0291264543256031	1.7161571458557	MetaXCan	yes
BPTF	chr17:65924471-65928135	chr17:65924471-65928135_TcellRedefRatio_Th1_Treg_Ratio	TcellRedefRatio_Th1_Treg_Ratio	BPTF	0.0371991538030465	NA	NA	2	NA	16	18	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.50398059	0.02332728	UC	0.297586189384274	1.63213589771965	MetaXCan	yes
BPTF	chr17:65924471-65928135	chr17:65924471-65928135_TcellRedefRatio_Th1_Treg_Ratio	TcellRedefRatio_Th1_Treg_Ratio	BPTF	0.0371991538030465	NA	NA	2	NA	16	18	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93513335	0.01922396	IBD	0.0291264543256031	1.7161571458557	MetaXCan	yes
BPTF	chr17:65924471-65925603	chr17:65924471-65925603_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	BPTF	NA	0	NA	NA	85	16	17	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.50398059	0.02332728	UC	0.297586189384274	1.63213589771965	MetaXCan	yes
BPTF	chr17:65924471-65925603	chr17:65924471-65925603_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	BPTF	NA	0	NA	NA	85	16	17	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93513335	0.01922396	IBD	0.0291264543256031	1.7161571458557	MetaXCan	yes
BPTF	chr17:65924471-65928135	chr17:65924471-65928135_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	BPTF	NA	0	NA	NA	85	16	18	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.50398059	0.02332728	UC	0.297586189384274	1.63213589771965	MetaXCan	yes
BPTF	chr17:65924471-65928135	chr17:65924471-65928135_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	BPTF	NA	0	NA	NA	85	16	18	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93513335	0.01922396	IBD	0.0291264543256031	1.7161571458557	MetaXCan	yes
BRAP	chr12:112096540-112097149	chr12:112096540-112097149_ImmunePanel_T_cells	ImmunePanel_T_cells	BRAP	-0.084694799266856	-0.0735594686988445	-0.0111353305680115	18	16	8	9	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRAP	chr12:112116955-112121111	chr12:112116955-112121111_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	BRAP	NA	0	NA	NA	89.5	2	4	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRIP1	chr17:59821793-59857762	chr17:59821793-59857762_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	BRIP1	-0.0489360010444444	-0.0532715454752721	0.00433554443082775	5	6	13	15	-	Exon-Exon	circle	cis	0.00473932639761148	0.378777020785817	-1.10106628600617	0.340631180368039	-0.322438373151769	0.264298249796398	0.327473473413964	193	1	59805691	17	linear	cis	0.30101819012392	0.324494795304252	0.281728023248042	0.0180897919040676	0.290887111863934	0.298924970971693	0.309056049231678	4	1	59964928	17	uncommon	no	0.002518332	0.354860131	IBD	2.59888701598219	0.449942791464855	MetaXCan	no
BRIP1	chr17:59821793-59857762	chr17:59821793-59857762_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	BRIP1	-0.0489360010444444	-0.0532715454752721	0.00433554443082775	5	6	13	15	-	Exon-Exon	circle	cis	0.00473932639761148	0.378777020785817	-1.10106628600617	0.340631180368039	-0.322438373151769	0.264298249796398	0.327473473413964	193	1	59805691	17	linear	cis	0.30101819012392	0.324494795304252	0.281728023248042	0.0180897919040676	0.290887111863934	0.298924970971693	0.309056049231678	4	1	59964928	17	uncommon	no	0.000967205	0.30927361	UC	3.014481467041	0.509657136318653	MetaXCan	no
BRIP1	chr17:59853762-59857762	chr17:59853762-59857762_ImmCellRatio_cDC_pDC_Ratio	ImmCellRatio_cDC_pDC_Ratio	BRIP1	-0.0870498268334361	-0.0867396087526138	-0.000310218080822294	1	1	13	1	-	Exon-Exon	circle	cis	0.00473932639761148	0.378777020785817	-1.10106628600617	0.340631180368039	-0.322438373151769	0.264298249796398	0.327473473413964	193	1	59805691	17	linear	cis	0.30101819012392	0.324494795304252	0.281728023248042	0.0180897919040676	0.290887111863934	0.298924970971693	0.309056049231678	4	1	59964928	17	uncommon	no	0.002518332	0.354860131	IBD	2.59888701598219	0.449942791464855	MetaXCan	no
BRIP1	chr17:59853762-59857762	chr17:59853762-59857762_ImmCellRatio_cDC_pDC_Ratio	ImmCellRatio_cDC_pDC_Ratio	BRIP1	-0.0870498268334361	-0.0867396087526138	-0.000310218080822294	1	1	13	1	-	Exon-Exon	circle	cis	0.00473932639761148	0.378777020785817	-1.10106628600617	0.340631180368039	-0.322438373151769	0.264298249796398	0.327473473413964	193	1	59805691	17	linear	cis	0.30101819012392	0.324494795304252	0.281728023248042	0.0180897919040676	0.290887111863934	0.298924970971693	0.309056049231678	4	1	59964928	17	uncommon	no	0.000967205	0.30927361	UC	3.014481467041	0.509657136318653	MetaXCan	no
BRWD1	chr21:40578034-40584633	chr21:40578034-40584633_ImmCellRatio_T_Bcell_Ratio	ImmCellRatio_T_Bcell_Ratio	BRWD1	-0.041806929335502	NA	NA	17	NA	34	37	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRWD1	chr21:40578034-40584633	chr21:40578034-40584633_ImmunePanel_CD14hi_Monocytes	ImmunePanel_CD14hi_Monocytes	BRWD1	NA	0.0374606325184936	NA	NA	18	34	37	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRWD1	chr21:40578034-40601362	chr21:40578034-40601362_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	BRWD1	NA	0	NA	NA	88.5	26	37	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRWD1	chr21:40600426-40601362	chr21:40600426-40601362_ImmunePanel_pDC	ImmunePanel_pDC	BRWD1	0.026618124426123	0.026618124426123	0	15	15	26	27	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C10orf68	chr10:32854486-32873232	chr10:32854486-32873232_TcellRedef_Th2_CCR4pos	TcellRedef_Th2_CCR4pos	C10orf68	0.0629336208406509	0.0629336208406509	0	14	14	3	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C11orf30	chr11:76174865-76183884	chr11:76174865-76183884_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	C11orf30	NA	0	NA	NA	85	7	8	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C11orf30	chr11:76224430-76239510	chr11:76224430-76239510_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	C11orf30	NA	0	NA	NA	85	10	14	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C11orf30	chr11:76237506-76239510	chr11:76237506-76239510_ImmCellRatio_Myeloid_Lymphoid_Ratio	ImmCellRatio_Myeloid_Lymphoid_Ratio	C11orf30	0.0628255334166306	0.0677570293770085	-0.0049314959603779	2	2	13	14	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C1GALT1	chr7:7273934-7283381	chr7:7273934-7283381_TcellRedefRatio_Th2_Th1Th17_Ratio	TcellRedefRatio_Th2_Th1Th17_Ratio	C1GALT1	0.0363982624802658	0.0363982624802658	0	1	1	1	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2CD3	chr11:73843889-73844602	chr11:73843889-73844602_TcellRedefRatio_CD8_Treg_Ratio	TcellRedefRatio_CD8_Treg_Ratio	C2CD3	-0.0522967361691247	-0.0522967361691247	0	26	26	6	7	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C2orf43	chr2:20939731-20939965	chr2:20939731-20939965_ImmCellRatio_Eosinophil_Basophil_Ratio	ImmCellRatio_Eosinophil_Basophil_Ratio	C2orf43	-0.0421601806767399	-0.0395955381305493	-0.00256464254619056	11	11	5	1	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C3orf58	chr3:143704385-143708679	chr3:143704385-143708679_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	C3orf58	-0.082723739892862	-0.0808795013381653	-0.00184423855469669	2	3	3	3	+	Exon-Exon	circle	cis	0.0262525306152002	0.380058032160661	-0.430691372730687	0.37337034665249	-0.322424561866793	0.251365277673916	0.252955277838904	5	1	143743550	3	linear	cis	0.242264358153202	0.36729913872428	-1.26061147769061	0.198077781671992	0.256124510583131	0.267174176162084	0.292968709719435	85	1	143896245	3	uncommon	no	0.04024383	0.09769508	IBD	1.3953006942366	1.01012730713746	MetaXCan	no
C3orf58	chr3:143704385-143708679	chr3:143704385-143708679_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	C3orf58	-0.082723739892862	-0.0808795013381653	-0.00184423855469669	2	3	3	3	+	Exon-Exon	circle	cis	0.438716736260309	0.533602852722702	0.251274763732262	0.0472452240038252	0.406132643281147	0.420134948024725	0.486843531285363	410	1	143688902.5	3	linear	cis	0.409872080080789	0.46144131965671	0.261893334456104	0.0279010206781477	0.401965068328555	0.40782092769908	0.430477370094705	410	1	143688902.5	3	common	no	0.04024383	0.09769508	IBD	1.3953006942366	1.01012730713746	MetaXCan	no
C6orf106	chr6:34574332-34574681	chr6:34574332-34574681_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	C6orf106	NA	0	NA	NA	85	4	4	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6orf136	chr6:30618771-30619243	chr6:30618771-30619243_ImmunePanel_T_cells	ImmunePanel_T_cells	C6orf136	0.141122261046586	0.131086160069695	0.0100361009768904	2	2	3	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C6orf89	chr6:36869997-36870210	chr6:36869997-36870210_ImmunePanel_Basophils	ImmunePanel_Basophils	C6orf89	-0.0296888852085077	-0.0225691905903293	-0.00711969461817839	19	21	3	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C9orf41	chr9:77631184-77632364	chr9:77631184-77632364_IBD_severity_3levels.yInactive_IBD	IBD_severity_3levels.yInactive_IBD	C9orf41	-0.0749254156165576	-0.0749254156165576	0	12	12	2	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04260413	0.99062963	IBD	1.37054829880172	0.00408868629395034	MetaXCan	no
C9orf41	chr9:77611363-77632364	chr9:77611363-77632364_TcellRedefRatio_Th17_Treg_Ratio	TcellRedefRatio_Th17_Treg_Ratio	C9orf41	-0.0239799252800551	-0.0148232378751072	-0.00915668740494787	3	4	2	6	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04260413	0.99062963	IBD	1.37054829880172	0.00408868629395034	MetaXCan	no
C9orf84	chr9:114549073-114550227	chr9:114549073-114550227_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	C9orf84	NA	0	NA	NA	85	3	3	-	Unannotated	circle	cis	-0.30054402973321	1.28461605781601	-2.15698838995201	0.542311677606783	-0.68879987943808	-0.487054996199451	0.29337167446554	602	1	114589984.5	9	linear	cis	-0.633115700587415	1.24651958314771	-1.47460201525614	0.600236328126627	-0.929321391402847	-0.835362467979136	-0.777950004437782	65	1	114613101	9	uncommon	no	0.02342353	0.59519478	CD	1.63034765478044	0.225340886311534	MetaXCan	no
C9orf84	chr9:114549073-114550227	chr9:114549073-114550227_ImmCellRatio_Monocytes_DCs_Ratio	ImmCellRatio_Monocytes_DCs_Ratio	C9orf84	0.0494193435837964	NA	NA	4	NA	3	3	-	Unannotated	circle	cis	-0.30054402973321	1.28461605781601	-2.15698838995201	0.542311677606783	-0.68879987943808	-0.487054996199451	0.29337167446554	602	1	114589984.5	9	linear	cis	-0.633115700587415	1.24651958314771	-1.47460201525614	0.600236328126627	-0.929321391402847	-0.835362467979136	-0.777950004437782	65	1	114613101	9	uncommon	no	0.02342353	0.59519478	CD	1.63034765478044	0.225340886311534	MetaXCan	no
C9orf84	chr9:114549073-114550227	chr9:114549073-114550227_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	C9orf84	NA	0	NA	NA	85	3	3	-	Unannotated	circle	cis	-0.356082207740274	1.0004922044705	-1.33905255900729	0.612179103882861	-0.90716837827503	-0.503857269739711	0.496404824665351	319	1	114511040	9	linear	cis	0.209984911214189	1.16014579092567	-0.406844043099031	0.31350036017284	-0.289787266296156	0.330830567760452	0.416777868389248	319	1	114511040	9	common	yes	0.02342353	0.59519478	CD	1.63034765478044	0.225340886311534	MetaXCan	no
C9orf84	chr9:114549073-114550227	chr9:114549073-114550227_ImmCellRatio_Monocytes_DCs_Ratio	ImmCellRatio_Monocytes_DCs_Ratio	C9orf84	0.0494193435837964	NA	NA	4	NA	3	3	-	Unannotated	circle	cis	-0.356082207740274	1.0004922044705	-1.33905255900729	0.612179103882861	-0.90716837827503	-0.503857269739711	0.496404824665351	319	1	114511040	9	linear	cis	0.209984911214189	1.16014579092567	-0.406844043099031	0.31350036017284	-0.289787266296156	0.330830567760452	0.416777868389248	319	1	114511040	9	common	yes	0.02342353	0.59519478	CD	1.63034765478044	0.225340886311534	MetaXCan	no
CACNA1C	chr12:2790820-2791778	chr12:2790820-2791778_ImmunePanel_T_cells	ImmunePanel_T_cells	CACNA1C	0.193935328127733	NA	NA	2	NA	43	44	+	Exon-Intron	circle	cis	0.120233736908066	0.36538495984181	-0.366603515940549	0.323231813399812	-0.32998137257522	0.326691492789504	0.343576217614375	28	1	2792761.5	12	linear	cis	0.122233054514936	0.423186432713576	-0.423752853929009	0.379330021835943	-0.409350144984016	0.364905927348526	0.386563908746901	28	1	2792761.5	12	common	no	NA	NA	NA	NA	NA	NA	NA
CACNA1C	chr12:2790820-2791778	chr12:2790820-2791778_ImmunePanel_T_cells	ImmunePanel_T_cells	CACNA1C	0.193935328127733	NA	NA	2	NA	43	44	+	Exon-Intron	circle	cis	0.305472995489531	0.305472995489531	0.305472995489531	NA	0.305472995489531	0.305472995489531	0.305472995489531	1	1	2829611	12	linear	cis	-0.0320489584064304	0.54886254322244	-0.524432651608931	0.471548562958355	-0.450913042825729	-0.0690719076212175	0.371957012602797	8	1	2776463.5	12	uncommon	yes	NA	NA	NA	NA	NA	NA	NA
CACNA1C	chr12:2790820-2791778	chr12:2790820-2791778_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	CACNA1C	NA	-0.15166456873671	NA	NA	5	43	44	+	Exon-Intron	circle	cis	0.120233736908066	0.36538495984181	-0.366603515940549	0.323231813399812	-0.32998137257522	0.326691492789504	0.343576217614375	28	1	2792761.5	12	linear	cis	0.122233054514936	0.423186432713576	-0.423752853929009	0.379330021835943	-0.409350144984016	0.364905927348526	0.386563908746901	28	1	2792761.5	12	common	no	NA	NA	NA	NA	NA	NA	NA
CACNA1C	chr12:2790820-2791778	chr12:2790820-2791778_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	CACNA1C	NA	-0.15166456873671	NA	NA	5	43	44	+	Exon-Intron	circle	cis	0.305472995489531	0.305472995489531	0.305472995489531	NA	0.305472995489531	0.305472995489531	0.305472995489531	1	1	2829611	12	linear	cis	-0.0320489584064304	0.54886254322244	-0.524432651608931	0.471548562958355	-0.450913042825729	-0.0690719076212175	0.371957012602797	8	1	2776463.5	12	uncommon	yes	NA	NA	NA	NA	NA	NA	NA
CACTIN	chr19:3623686-3624160	chr19:3623686-3624160_ImmunePanel_LymphoidCellsCombined	ImmunePanel_LymphoidCellsCombined	CACTIN	NA	0.0534097920083582	NA	NA	20	2	2	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CACTIN	chr19:3623686-3624160	chr19:3623686-3624160_ImmunePanel_T_cells	ImmunePanel_T_cells	CACTIN	0.0820828142321794	NA	NA	12	NA	2	2	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAMKMT	chr2:44729828-44732869	chr2:44729828-44732869_TcellRedefRatio_Th2CCR4pos_Treg_Ratio	TcellRedefRatio_Th2CCR4pos_Treg_Ratio	CAMKMT	-0.0446972153054707	-0.0416463852094139	-0.00305083009605687	2	3	4	4	+	Unannotated	circle	cis	-0.618380415962113	-0.456005769051736	-1.14360286588983	0.068115910221506	-0.652148168661197	-0.629066544844123	-0.598022101238239	139	1	44636571	2	linear	cis	-0.540070450945864	-0.4145612267624	-0.805173491121745	0.0391047554362087	-0.560957179476442	-0.544567214831786	-0.516522535351325	139	1	44636571	2	common	no	NA	NA	NA	NA	NA	NA	NA
CAMKMT	chr2:44729828-44732869	chr2:44729828-44732869_TcellRedefRatio_Th2CCR4pos_Treg_Ratio	TcellRedefRatio_Th2CCR4pos_Treg_Ratio	CAMKMT	-0.0446972153054707	-0.0416463852094139	-0.00305083009605687	2	3	4	4	+	Unannotated	circle	cis	0.317743416312335	0.457100897141255	-0.794426885139001	0.18800805867246	0.293636036403295	0.367126904607278	0.396931276023968	302	1	44629453.5	2	linear	cis	-0.356410309273113	-0.304939878682678	-0.407880739863547	0.0727901810021755	-0.38214552456833	-0.356410309273113	-0.330675093977895	2	1	44749729.5	2	uncommon	yes	NA	NA	NA	NA	NA	NA	NA
CAMLG	chr5:134076753-134079742	chr5:134076753-134079742_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	CAMLG	NA	0	NA	NA	85.5	2	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAMSAP1	chr9:138773479-138774924	chr9:138773479-138774924_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	CAMSAP1	NA	-0.051020891196287	NA	NA	20	2	1	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAMSAP1	chr9:138773479-138774924	chr9:138773479-138774924_ImmunePanel_T_cells	ImmunePanel_T_cells	CAMSAP1	0.0651049905534416	NA	NA	14	NA	2	1	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAPRIN1	chr11:34111726-34113603	chr11:34111726-34113603_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	CAPRIN1	-0.0344858677764416	-0.0279637202274377	-0.00652214754900387	2	2	1	1	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CAPZA1	chr1:113196220-113202401	chr1:113196220-113202401_IBD_severity_3levels.yInactive_IBD	IBD_severity_3levels.yInactive_IBD	CAPZA1	-0.0550888335000224	-0.0512535657654869	-0.00383526773453555	16	18	4	1	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CARM1	chr19:11015627-11019883	chr19:11015627-11019883_TcellRedefRatio_ActivatedCD8_Treg_Ratio	TcellRedefRatio_ActivatedCD8_Treg_Ratio	CARM1	NA	0.0773166047919028	NA	NA	10	2	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CARM1	chr19:11015627-11019883	chr19:11015627-11019883_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	CARM1	0.0534082896469631	NA	NA	12	NA	2	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CASC4	chr15:44624186-44630515	chr15:44624186-44630515_ImmunePanel_Basophils	ImmunePanel_Basophils	CASC4	0.04637845891651	0.0470998333770802	-0.000721374460570127	22	21	3	6	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CASC5	chr15:40920268-40943017	chr15:40920268-40943017_ImmCellRatio_Neutrophil_Granulocyte_Ratio	ImmCellRatio_Neutrophil_Granulocyte_Ratio	CASC5	NA	0.0220577398373647	NA	NA	12	12	20	+	Exon-Intron	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05137936	0.205091844	UC	1.28921130976604	0.688051610115417	COLOC	no
